Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Scaled_price
2015-09-30,4382.506909111933,4390.504184493524,4302.534155296022,4322.52734375,744344,0.0,0.0,-0.4813122158816247
2015-10-01,4348.918584875466,4348.918584875466,4284.94037840433,4294.537109375,309453,0.0,0.0,-0.4863777460856284
2015-10-02,4292.937679504302,4302.53441053151,4214.564376115438,4228.95947265625,635031,0.0,0.0,-0.49824565312261654
2015-10-05,4267.345705678104,4324.92608251634,4266.545978222018,4282.54052734375,400150,0.0,0.0,-0.4885488264635184
2015-10-06,4286.539266939252,4324.126458272489,4254.550167932243,4278.5419921875,588166,0.0,0.0,-0.4892724610117109
2015-10-07,4301.735222018495,4313.731137305775,4264.148020785018,4310.5322265625,378781,0.0,0.0,-0.4834830311595459
2015-10-08,4301.734155140028,4390.50390625,4286.53933287796,4390.50390625,619908,0.0,0.0,-0.46901016346238356
2015-10-09,4390.503531044407,4569.642472930373,4377.707892338267,4558.4462890625,1521951,0.0,0.0,-0.43861680550504883
2015-10-12,4554.4485767663045,4614.428145380435,4531.256476902174,4598.43359375,655473,0.0,0.0,-0.43138010655649883
2015-10-13,4594.434645077358,4594.434645077358,4491.269794039068,4564.8447265625,642679,0.0,0.0,-0.4374588488412908
2015-10-14,4534.454466488486,4596.033477761787,4527.256919716283,4558.4462890625,497062,0.0,0.0,-0.43861680550504883
2015-10-15,4562.446056831174,4595.234889141442,4552.049597805967,4590.4365234375,557095,0.0,0.0,-0.4328273756528838
2015-10-16,4609.629465663581,4630.422381365741,4518.460527584877,4534.455078125,612009,0.0,0.0,-0.4429586127942038
2015-10-19,4519.25991537038,4553.64819644646,4478.473814559216,4490.4697265625,279324,0.0,0.0,-0.45091885792429
2015-10-20,4489.6706405910445,4493.669278496808,4415.295975543847,4416.095703125,668676,0.0,0.0,-0.46437869027397655
2015-10-21,4438.48830838659,4446.485584617917,4392.104106244892,4403.30029296875,541510,0.0,0.0,-0.4666943385015238
2015-10-22,4398.501647430507,4516.861328125,4391.304099280165,4516.861328125,383853,0.0,0.0,-0.4461426401529132
2015-10-23,4516.861328125,4516.861328125,4516.861328125,4516.861328125,0,0.0,0.0,-0.4461426401529132
2015-10-26,4548.0509597193495,4605.631348166648,4544.852049250055,4590.4365234375,504409,0.0,0.0,-0.4328273756528838
2015-10-27,4558.4466023380355,4593.634611198188,4515.261318736938,4592.03515625,598769,0.0,0.0,-0.4325380632202569
2015-10-28,4590.436005015433,4590.436005015433,4534.455078125,4534.455078125,398606,0.0,0.0,-0.4429586127942038
2015-10-29,4534.455078125,4534.455078125,4534.455078125,4534.455078125,0,0.0,0.0,-0.4429586127942038
2015-10-30,4302.53418414669,4396.902034282249,4280.141812928082,4378.50830078125,2494314,0.0,0.0,-0.471181067106961
2015-11-02,4390.504189453125,4410.497377929688,4366.51236328125,4398.50146484375,598263,0.0,0.0,-0.4675628059993423
2015-11-03,4406.49853515625,4418.494447683899,4384.905892606483,4406.49853515625,628204,0.0,0.0,-0.4661155369029573
2015-11-04,4430.490595545332,4470.476972761445,4414.496044658887,4454.482421875,1034245,0.0,0.0,-0.45743165722467866
2015-11-05,4474.475538609391,4534.455103470107,4464.878808231677,4529.65673828125,1204955,0.0,0.0,-0.443826991925366
2015-11-06,4518.460578149854,4578.440143346534,4460.080468025087,4524.8583984375,874860,0.0,0.0,-0.44469537105652823
2015-11-09,4536.055431253297,4550.450529589431,4518.461422175797,4548.85107421875,349315,0.0,0.0,-0.4403532986674045
2015-11-10,4547.251466136183,4547.251466136183,4518.461270430784,4532.056640625,426456,0.0,0.0,-0.44339266980980047
2015-11-11,4542.452586862933,4613.628340424693,4532.056128477507,4597.6337890625,818026,0.0,0.0,-0.4315248511394686
2015-11-12,4609.630690209395,4611.2301456883015,4532.856827221868,4552.05029296875,1052606,0.0,0.0,-0.4397743203355255
2015-11-13,4479.274208429034,4494.469032560466,4428.091642933683,4472.07666015625,1015269,0.0,0.0,-0.4542475414993129
2015-11-16,4438.4885084182815,4526.458550927473,4414.496678643048,4486.47216796875,709333,0.0,0.0,-0.4516423157391699
2015-11-17,4510.463265037634,4723.990515350586,4510.463265037634,4701.59814453125,1630037,0.0,0.0,-0.41270991105318255
2015-11-18,4698.399418599376,4819.9580078125,4671.2086815385455,4819.9580078125,2183922,0.0,0.0,-0.39128974520675347
2015-11-19,4813.560445500872,4866.34246733225,4703.99776382059,4726.39013671875,1859639,0.0,0.0,-0.4082231824477453
2015-11-20,4735.186753893019,4782.37067864892,4696.799832057711,4722.39111328125,616393,0.0,0.0,-0.40894690536259404
2015-11-23,4707.995222927876,4830.353515625,4678.405309007657,4830.353515625,741551,0.0,0.0,-0.38940841909477175
2015-11-24,4814.35965841366,4838.351483953928,4766.376007333126,4822.35693359375,777807,0.0,0.0,-0.39085559982450047
2015-11-25,4822.35693359375,4834.352846363883,4759.178459671046,4822.35693359375,747299,0.0,0.0,-0.39085559982450047
2015-11-26,4830.354237969701,4867.141704020463,4814.359687512848,4863.14306640625,504579,0.0,0.0,-0.3834743330262933
2015-11-27,4862.343230033278,4862.343230033278,4784.769662054128,4806.3623046875,405079,0.0,0.0,-0.3937502263839267
2015-11-30,4822.35708965069,4934.31894579515,4798.36526333402,4854.34619140625,1981872,0.0,0.0,-0.38506634670564804
2015-12-01,4877.538241277957,4942.3161716835175,4863.143145632277,4894.33251953125,971461,0.0,0.0,-0.3778298244904106
2015-12-02,4926.322111481,4942.3166637910035,4867.1422679339885,4924.72265625,809753,0.0,0.0,-0.37232997217084135
2015-12-03,4902.329270241477,4923.921911399148,4830.353799715909,4838.35107421875,415803,0.0,0.0,-0.3879610616317305
2015-12-04,4838.351270546456,4876.738189717734,4704.796780929719,4769.57470703125,663887,0.0,0.0,-0.4004078586339414
2015-12-07,4775.97265129702,4790.367746361211,4725.589818572354,4730.38818359375,423311,0.0,0.0,-0.4074996362662091
2015-12-08,4716.793251071391,4742.384533545837,4684.804147978332,4694.40087890625,588968,0.0,0.0,-0.4140124355665978
2015-12-09,4694.400828593486,4763.977127075195,4694.400828593486,4734.38720703125,679597,0.0,0.0,-0.4067759133513603
2015-12-10,4719.19243380337,4758.379085092366,4694.40087890625,4694.40087890625,621480,0.0,0.0,-0.4140124355665978
2015-12-11,4703.99763451087,4716.793275815217,4598.43359375,4598.43359375,938780,0.0,0.0,-0.43138010655649883
2015-12-14,4640.818839216821,4665.610392554013,4520.859710165895,4534.455078125,1008054,0.0,0.0,-0.4429586127942038
2015-12-15,4558.447417737539,4621.625899492146,4544.0523206288935,4620.826171875,694447,0.0,0.0,-0.4273276116999709
2015-12-16,4652.815421835741,4791.968031564071,4642.418962488223,4774.3740234375,1038480,0.0,0.0,-0.39953930276946664
2015-12-17,4798.364995883297,4835.952188351049,4735.1865234375,4735.1865234375,746517,0.0,0.0,-0.40663125713504683
2015-12-18,4726.389725591059,4769.57501242387,4691.201714097657,4727.189453125,552090,0.0,0.0,-0.4080785262314318
2015-12-21,4718.393088489322,4774.3740234375,4712.794994994504,4774.3740234375,277944,0.0,0.0,-0.39953930276946664
2015-12-22,4798.365333686441,4798.365333686441,4711.195030124471,4718.392578125,426497,0.0,0.0,-0.40967053991078656
2015-12-23,4740.7847691977895,4759.178502276661,4710.395123241394,4721.59130859375,245115,0.0,0.0,-0.4090916499455638
2015-12-24,4721.59130859375,4721.59130859375,4721.59130859375,4721.59130859375,0,0.0,0.0,-0.4090916499455638
2015-12-25,4721.59130859375,4721.59130859375,4721.59130859375,4721.59130859375,0,0.0,0.0,-0.4090916499455638
2015-12-28,4711.1953125,4730.3887749851465,4699.199398446783,4711.1953125,190429,0.0,0.0,-0.4109730644242018
2015-12-29,4702.397529069767,4814.359375,4699.198619186047,4814.359375,339992,0.0,0.0,-0.3923029572875417
2015-12-30,4789.567744059245,4811.160385416667,4759.178100667318,4798.36474609375,239148,0.0,0.0,-0.39519758384696796
2015-12-31,4798.36474609375,4798.36474609375,4798.36474609375,4798.36474609375,0,0.0,0.0,-0.39519758384696796
2016-01-04,4739.185572855278,4750.381758818825,4703.197832258166,4749.58203125,401805,0.0,0.0,-0.40402603137490384
2016-01-05,4774.3737150493425,4788.768811677632,4741.584883840461,4786.36962890625,491392,0.0,0.0,-0.39736839912488914
2016-01-06,4756.779169376154,4781.570721872902,4743.183801877936,4765.576171875,636425,0.0,0.0,-0.40113149318213387
2016-01-07,4698.399018787202,4722.390843563988,4611.228722098214,4618.42626953125,1542784,0.0,0.0,-0.4277619338155364
2016-01-08,4630.421840388916,4732.786951886287,4630.421840388916,4715.99267578125,939837,0.0,0.0,-0.4101048620263521
2016-01-11,4678.406225066489,4753.58061569149,4678.406225066489,4698.3994140625,512679,0.0,0.0,-0.41328880101840526
2016-01-12,4726.390359190089,4885.536159778722,4719.192810419749,4865.54296875,1146605,0.0,0.0,-0.38304001091072776
2016-01-13,4871.140298164038,4998.29697316126,4871.140298164038,4948.7138671875,1709023,0.0,0.0,-0.3679881648816864
2016-01-14,4902.3296989612645,4974.30517578125,4859.144412869273,4974.30517578125,1437824,0.0,0.0,-0.3633567800599357
2016-01-15,4989.500384244962,5023.888670271976,4854.346422882982,4871.9404296875,2054418,0.0,0.0,-0.3818822309802823
2016-01-18,4877.538361692267,4890.334002582097,4717.5928505693855,4718.392578125,896818,0.0,0.0,-0.40967053991078656
2016-01-19,4798.365490002138,4834.353231177154,4659.212890792076,4674.40771484375,1101570,0.0,0.0,-0.4176306966742165
2016-01-20,4662.411957267785,4670.409233352292,4554.4487301269355,4569.6435546875,1422640,0.0,0.0,-0.43659038134347233
2016-01-21,4598.433128923308,4626.423591447189,4507.2641938455245,4578.43994140625,1479768,0.0,0.0,-0.43499845603077386
2016-01-22,4658.412545454301,4702.397556613098,4623.224536527265,4652.814453125,887023,0.0,0.0,-0.421538535314431
2016-01-25,4706.396554396212,4707.996009469924,4572.042328204442,4600.83251953125,1043732,0.0,0.0,-0.4309459611742459
2016-01-26,4558.4471646012935,4658.413111193427,4538.453975282866,4638.419921875,750173,0.0,0.0,-0.4241435843412614
2016-01-27,4653.614623184115,4768.775390625,4640.019254805677,4768.775390625,867214,0.0,0.0,-0.4005525148502549
2016-01-28,4749.582185353529,4794.366930660785,4726.390085105128,4766.37646484375,880832,0.0,0.0,-0.40098666023250784
2016-01-29,4794.366525588053,4873.53955078125,4786.369250316013,4873.53955078125,868775,0.0,0.0,-0.38159283018099904
2016-02-01,4863.942646508174,4922.32275390625,4839.151094051457,4922.32275390625,959818,0.0,0.0,-0.3727642942864069
2016-02-02,4922.322502034505,4934.318413899739,4798.36474609375,4798.36474609375,1191491,0.0,0.0,-0.39519758384696796
2016-02-03,4805.562420671622,4838.351247306259,4772.773594036985,4789.56787109375,778462,0.0,0.0,-0.3967895975263227
2016-02-04,4842.350356463696,4930.320387712417,4838.3517186796635,4885.53564453125,738217,0.0,0.0,-0.3794218381697653
2016-02-05,4850.347708594389,4937.518013662285,4850.347708594389,4886.33544921875,716561,0.0,0.0,-0.37927709358679557
2016-02-08,4879.937809834404,4898.33154461418,4743.984117983888,4746.38330078125,632441,0.0,0.0,-0.4046049213401266
2016-02-09,4718.392206101191,4776.772313058035,4579.239622395833,4618.42626953125,1305574,0.0,0.0,-0.4277619338155364
2016-02-10,4640.8187497502395,4798.365069533248,4639.219294727062,4690.40185546875,482414,0.0,0.0,-0.4147361584814465
2016-02-11,4702.398179347826,4702.398179347826,4598.43359375,4598.43359375,687620,0.0,0.0,-0.43138010655649883
2016-02-12,4653.614413577563,4718.392342345355,4653.614413577563,4670.40869140625,548970,0.0,0.0,-0.4183544195890652
2016-02-15,4758.378373209635,4806.362020670573,4743.983278971355,4798.36474609375,617894,0.0,0.0,-0.39519758384696796
2016-02-16,4807.161976519934,4827.155163911882,4723.190589473753,4770.37451171875,441406,0.0,0.0,-0.40026311405097165
2016-02-17,4774.373612596515,4811.161080968281,4750.381785397537,4790.3681640625,536203,0.0,0.0,-0.3966447645766967
2016-02-18,4798.3648345226375,4877.537854292261,4735.9860916738435,4875.138671875,835896,0.0,0.0,-0.3813034293817158
2016-02-19,4839.151214217385,4876.738407585129,4802.363748368104,4852.74658203125,568405,0.0,0.0,-0.3853558358715875
2016-02-22,4878.338558168949,4908.728208203444,4798.365794920278,4890.33447265625,632794,0.0,0.0,-0.3785533706719468
2016-02-23,4869.541455634478,4870.341183250775,4763.977410283229,4772.7744140625,638926,0.0,0.0,-0.3998287919354061
2016-02-24,4772.773813409674,4805.562641551397,4643.21795587409,4670.40869140625,1252727,0.0,0.0,-0.4183544195890652
2016-02-25,4710.394565111618,4790.367308152562,4694.4000165034295,4751.1806640625,478312,0.0,0.0,-0.40373671894227686
2016-02-26,4794.367338798415,4852.74745818662,4783.171151518486,4826.3564453125,560147,0.0,0.0,-0.39013178854299546
2016-02-29,4825.556515395221,4825.556515395221,4734.387565651261,4758.37939453125,1480907,0.0,0.0,-0.4024339293288928
2016-03-01,4777.5730578785215,4829.555355963908,4750.382317341549,4826.3564453125,390644,0.0,0.0,-0.39013178854299546
2016-03-02,4843.949631076389,4890.333827642748,4841.550448495371,4858.3447265625,788825,0.0,0.0,-0.3843427121574555
2016-03-03,4878.338377723971,4958.311138014527,4870.341101694915,4954.3125,1060455,0.0,0.0,-0.36697495280089815
2016-03-04,4958.311161065251,5090.2662161581175,4919.124508340704,5086.267578125,2421359,0.0,0.0,-0.3430943941439521
2016-03-07,5040.6830026726975,5155.0440481085525,5026.287906044408,5105.4609375,1313001,0.0,0.0,-0.33962087761930315
2016-03-08,5078.270397168945,5290.198216893318,5078.270397168945,5279.8017578125,2508868,0.0,0.0,-0.3080695629982104
2016-03-09,5283.000462582237,5330.184390419408,5247.012721011513,5302.99365234375,1144706,0.0,0.0,-0.30387241192536896
2016-03-10,5303.792739005152,5366.971211016823,5278.201459202955,5316.58837890625,1324477,0.0,0.0,-0.30141210748150826
2016-03-11,5319.787753935271,5454.141984641995,5319.787753935271,5382.16650390625,1408291,0.0,0.0,-0.28954411207786385
2016-03-16,5350.977794887804,5388.5649950611305,5296.59631378597,5363.7734375,1250375,0.0,0.0,-0.29287279565288676
2016-03-17,5398.161465030309,5529.316795439934,5390.963916410268,5442.146484375,1201837,0.0,0.0,-0.2786892403883514
2016-03-18,5478.134020703472,5595.693977060174,5363.772974723823,5404.55908203125,2495647,0.0,0.0,-0.28549161722133587
2016-03-21,5359.77400638115,5500.526054295665,5351.776730931461,5421.35302734375,924159,0.0,0.0,-0.28245233444559614
2016-03-22,5421.3528995564475,5502.125379694404,5378.167613146055,5430.14990234375,639388,0.0,0.0,-0.2808603207662414
2016-03-23,5458.140414546435,5478.133602878106,5357.374745354808,5390.16357421875,725412,0.0,0.0,-0.28809684298147886
2016-03-24,5387.764699037732,5387.764699037732,5314.189761779089,5332.58349609375,409406,0.0,0.0,-0.29851739255542575
2016-03-29,5369.370119798242,5433.348316042487,5361.372845267711,5384.56494140625,426465,0.0,0.0,-0.2891100550622671
2016-03-30,5407.75771484375,5537.313578464674,5407.75771484375,5518.1201171875,1008200,0.0,0.0,-0.2649399188727253
2016-03-31,5534.114720572841,5556.507092274581,5464.538422785293,5538.9130859375,958252,0.0,0.0,-0.2611769131821368
2016-04-01,5502.125643515174,5554.10793520536,5455.741444776238,5534.11474609375,758456,0.0,0.0,-0.2620452923132991
2016-04-04,5550.109837271451,5562.105751905323,5506.124816947254,5554.908203125,459044,0.0,0.0,-0.25828219825605436
2016-04-05,5530.915758038949,5541.312216230752,5486.930742612093,5518.1201171875,646250,0.0,0.0,-0.2649399188727253
2016-04-06,5534.114383957729,5542.111659079054,5496.527190887496,5510.12255859375,591195,0.0,0.0,-0.26638727633576653
2016-04-07,5534.914220386931,5606.889697895214,5525.317490052494,5582.09814453125,905375,0.0,0.0,-0.25336150100167665
2016-04-08,5582.098174312943,5638.0791015625,5558.906075880984,5638.0791015625,642027,0.0,0.0,-0.243230352227013
2016-04-11,5677.265744981691,5677.265744981691,5558.906070343391,5562.10498046875,699419,0.0,0.0,-0.2569797621092954
2016-04-12,5578.099109738372,5597.292569040697,5482.131813226744,5502.125,583987,0.0,0.0,-0.2678346337988078
2016-04-13,5542.1119228265225,5618.086040094707,5524.517916722311,5614.08740234375,737248,0.0,0.0,-0.2475722478828242
2016-04-14,5625.28362103372,5776.43212890625,5616.486617930028,5776.43212890625,1287610,0.0,0.0,-0.21819192527296521
2016-04-15,5758.837544967482,5869.999663944081,5758.837544967482,5856.404296875,1034703,0.0,0.0,-0.20371896920914662
2016-04-18,5810.0206635545,5913.985245283624,5760.4375553452255,5842.009765625,820606,0.0,0.0,-0.20632401823597707
2016-04-19,5858.004727660802,5904.388928917366,5854.006089621444,5901.98974609375,497064,0.0,0.0,-0.19546914654646463
2016-04-20,5901.189214602954,5901.189214602954,5784.428999759204,5838.0107421875,563925,0.0,0.0,-0.20704774115082583
2016-04-21,5838.011280980603,5862.003108162716,5748.441792834052,5798.02490234375,537577,0.0,0.0,-0.214284174999407
2016-04-22,5773.233605578824,5795.625978616115,5704.45703125,5704.45703125,574101,0.0,0.0,-0.23121761224039883
2016-04-25,5691.6607288110445,5796.425033359906,5655.672990607237,5768.4345703125,645401,0.0,0.0,-0.21963928273600647
2016-04-26,5766.8357063661715,5786.029168708813,5743.643606035479,5749.24169921875,385472,0.0,0.0,-0.22311271089399914
2016-04-27,5750.04053621426,5814.018734113723,5750.04053621426,5810.81982421875,799849,0.0,0.0,-0.21196861513851603
2016-04-28,5821.217002290334,5853.20610520167,5766.0357997682795,5813.2197265625,597191,0.0,0.0,-0.21153429302295051
2016-04-29,5812.419247282138,5861.202622912877,5758.837506835261,5770.03369140625,533712,0.0,0.0,-0.21934988193672322
2016-05-02,5756.439119059244,5809.221139322916,5751.640753580728,5758.03857421875,111037,0.0,0.0,-0.22152069721464443
2016-05-03,5774.0327339799305,5785.228919336678,5670.068155667272,5693.26025390625,396241,0.0,0.0,-0.2332439480353191
2016-05-04,5698.058818835234,5708.455277031003,5562.105134736708,5563.70458984375,898043,0.0,0.0,-0.2566902729433559
2016-05-05,5598.092537036204,5636.479457290166,5542.111611665841,5550.10888671875,583781,0.0,0.0,-0.2591507541205291
2016-05-06,5542.1119938982665,5544.511176579607,5465.338148095347,5478.1337890625,872389,0.0,0.0,-0.27217644108796274
2016-05-09,5526.1175243172365,5646.07666015625,5526.1175243172365,5646.07666015625,626674,0.0,0.0,-0.24178299476397175
2016-05-10,5661.271026020665,5703.656583921371,5622.884105657762,5702.05712890625,430214,0.0,0.0,-0.23165193435596435
2016-05-11,5686.8628957648025,5700.458264802632,5646.076788651316,5698.05908203125,399911,0.0,0.0,-0.23237548053750057
2016-05-12,5698.058954074947,5740.44451541754,5686.063040487421,5722.05078125,529983,0.0,0.0,-0.22803358488168937
2016-05-13,5741.243841763201,5741.243841763201,5558.9059679754855,5566.103515625,1039187,0.0,0.0,-0.2562561275611029
2016-05-17,5598.093001934025,5614.087553368122,5478.93359375,5478.93359375,744669,0.0,0.0,-0.272031696504993
2016-05-18,5490.129259894876,5490.129259894876,5366.971225514131,5438.14697265625,1017274,0.0,0.0,-0.27941305166985647
2016-05-19,5438.1480332641695,5438.9477609161195,5347.77880859375,5347.77880859375,604504,0.0,0.0,-0.295767422212313
2016-05-20,5362.173292797673,5478.1337890625,5362.173292797673,5478.1337890625,563888,0.0,0.0,-0.27217644108796274
2016-05-23,5598.092296511628,5610.088208575581,5486.130450581395,5502.125,565826,0.0,0.0,-0.2678346337988078
2016-05-24,5530.115756654474,5634.880060938167,5510.122568814075,5616.486328125,482600,0.0,0.0,-0.24713810250057122
2016-05-25,5646.076556900635,5678.065659206021,5622.084730171596,5634.88037109375,691787,0.0,0.0,-0.24380924219223574
2016-05-26,5653.27444040536,5661.271716456295,5583.698138762233,5618.08642578125,556158,0.0,0.0,-0.24684852496797544
2016-05-27,5651.08953207207,5675.666610350146,5629.789397564405,5644.53564453125,339054,167.28557,0.0,-0.24206187993115888
2016-05-30,5673.208543902425,5710.074158989156,5658.4622978677335,5689.59326171875,220292,0.0,0.0,-0.23390758162390446
2016-05-31,5693.689213966836,5694.508449824961,5579.8154296875,5579.8154296875,848245,0.0,0.0,-0.2537746151197375
2016-06-01,5611.765936993065,5618.31982421875,5542.950121123369,5618.31982421875,480554,0.0,0.0,-0.24680628570627852
2016-06-02,5619.9585895040755,5683.85899329144,5599.47769085428,5652.72802734375,220264,0.0,0.0,-0.24057926417226605
2016-06-03,5656.824950994524,5656.824950994524,5613.40544014692,5638.8017578125,425542,0.0,0.0,-0.24309956957573386
2016-06-06,5681.401161285768,5683.85886907003,5621.596938535391,5643.71630859375,138604,0.0,0.0,-0.24221015918037944
2016-06-07,5653.546530761719,5734.65087890625,5653.546530761719,5734.65087890625,473908,0.0,0.0,-0.22575328331665
2016-06-08,5685.497452092738,5734.651608739073,5662.558845657782,5716.62841796875,410941,0.0,0.0,-0.22901489659956428
2016-06-09,5718.266748011156,5718.266748011156,5570.804281730066,5599.4775390625,431722,0.0,0.0,-0.25021626660506957
2016-06-10,5615.861956486936,5619.958135886271,5493.795810386782,5497.07275390625,502655,0.0,0.0,-0.2687489635912303
2016-06-13,5447.919150983849,5447.919150983849,5275.879598847518,5313.564453125,813525,0.0,0.0,-0.30195936218378644
2016-06-14,5282.433055820611,5402.041496600668,5149.716840708493,5365.9951171875,1605200,0.0,0.0,-0.2924707273668597
2016-06-15,5439.726441777042,5611.76598285734,5379.1029844439845,5566.7080078125,1071023,0.0,0.0,-0.256146729640641
2016-06-16,5480.688340990555,5505.265418752845,5397.126276598771,5399.583984375,816485,0.0,0.0,-0.28639198508206776
2016-06-17,5429.075905799009,5505.264838836478,5427.437434120784,5470.85693359375,878917,0.0,0.0,-0.27349336936634994
2016-06-20,5570.80469558867,5619.958854667394,5533.119840294982,5538.8544921875,480063,0.0,0.0,-0.2611875171808892
2016-06-21,5538.033940529336,5701.881098533163,5538.033940529336,5619.95751953125,955463,0.0,0.0,-0.24650990394115
2016-06-22,5644.534936523438,5669.11201171875,5530.661154785156,5570.8037109375,641096,0.0,0.0,-0.25540551012785084
2016-06-23,5581.454348739256,5636.343155632773,5532.300193312226,5599.4775390625,470102,0.0,0.0,-0.25021626660506957
2016-06-24,5161.186094985178,5438.087825160574,5087.454865056819,5181.6669921875,1873398,0.0,0.0,-0.3258294935752927
2016-06-27,5251.302695660144,5316.0223388671875,5046.493698169499,5062.87841796875,1523935,0.0,0.0,-0.3473272453459265
2016-06-28,5162.006469039917,5280.795699005127,5134.152442703247,5243.11083984375,1479371,0.0,0.0,-0.3147096986502837
2016-06-29,5292.264448527989,5324.214651855015,5251.302649390775,5290.6259765625,767279,0.0,0.0,-0.30611065096202394
2016-06-30,5292.263897945374,5337.321872308686,5189.859410756028,5202.14794921875,908022,0.0,0.0,-0.3221229541780605
2016-07-01,5210.339921726473,5263.590251115187,5171.0166015625,5171.0166015625,841714,0.0,0.0,-0.32775694708184716
2016-07-04,5202.148274221237,5240.652363809962,5121.863151249005,5144.8017578125,404968,0.0,0.0,-0.33250117612365426
2016-07-05,5161.1864701198765,5176.751953125,5098.9245380993825,5176.751953125,466214,0.0,0.0,-0.32671899233730334
2016-07-06,5165.282573482933,5214.436729614412,5112.03223767383,5184.125,772473,0.0,0.0,-0.32538465582763104
2016-07-07,5193.955813009115,5302.094956119085,5193.955813009115,5279.9755859375,804615,0.0,0.0,-0.3080381044685784
2016-07-08,5284.072333441841,5349.611215096933,5267.687613028067,5308.6494140625,654377,0.0,0.0,-0.30284886094579716
2016-07-11,5365.995399170478,5396.30712890625,5284.891041228817,5396.30712890625,640191,0.0,0.0,-0.2869850137122936
2016-07-12,5406.956895385594,5423.341613250399,5374.187459655984,5393.84912109375,574743,0.0,0.0,-0.28742985145995525
2016-07-13,5406.137955552801,5406.137955552801,5284.071800775203,5292.26416015625,656346,0.0,0.0,-0.30581418083023915
2016-07-14,5304.553245244435,5353.707406590329,5239.014363449909,5312.74560546875,1000957,0.0,0.0,-0.30210755306635073
2016-07-15,5307.8296429802385,5342.237552380636,5263.590902322586,5292.26416015625,609300,0.0,0.0,-0.30581418083023915
2016-07-18,5320.937615635743,5361.8994140625,5277.518109303381,5361.8994140625,442016,0.0,0.0,-0.29321194687964985
2016-07-19,5341.417747808257,5431.53369140625,5305.371370369061,5431.53369140625,598582,0.0,0.0,-0.2806098896623731
2016-07-20,5431.534197451059,5539.67333984375,5406.957119634539,5539.67333984375,820090,0.0,0.0,-0.26103932629832494
2016-07-21,5554.419015891918,5624.873298394382,5538.03429903088,5610.9462890625,785786,0.0,0.0,-0.24814071058260712
2016-07-22,5612.5851371839835,5627.331383347947,5518.373008914219,5606.03125,556572,0.0,0.0,-0.2490302093446178
2016-07-25,5603.574452316064,5652.728614178485,5583.912787571096,5617.50146484375,408962,0.0,0.0,-0.24695438822218654
2016-07-26,5617.500339925464,5627.3311703293,5562.611536837378,5600.29638671875,402995,0.0,0.0,-0.25006807572250533
2016-07-27,5611.766005484556,5615.862185050603,5497.892213548446,5506.90380859375,375554,0.0,0.0,-0.26696978933389637
2016-07-28,5505.266022642216,5518.373798886602,5433.173253298091,5472.49658203125,338240,0.0,0.0,-0.27319663413459633
2016-07-29,5466.761278605095,5577.358127490407,5440.545729239688,5551.142578125,432258,0.0,0.0,-0.2589636819092062
2016-08-01,5586.370296900643,5634.705221012263,5575.720228876049,5615.86279296875,425395,0.0,0.0,-0.2472509467206276
2016-08-02,5595.382347821469,5602.755472437925,5423.3427734375,5423.3427734375,582774,0.0,0.0,-0.28209224032129715
2016-08-03,5472.496186755952,5485.603962053571,5303.733579799107,5333.22607421875,1425539,0.0,0.0,-0.29840110203577486
2016-08-04,5380.741274432738,5569.16552734375,5380.741274432738,5569.16552734375,543575,0.0,0.0,-0.25570198025963564
2016-08-05,5553.600150023692,5555.238621818949,5447.918719229614,5538.03466796875,343364,0.0,0.0,-0.261335884796766
2016-08-08,5565.888567815061,5597.01953125,5515.915179143186,5597.01953125,317621,0.0,0.0,-0.2506611043527312
2016-08-09,5573.26214058254,5652.72802734375,5570.804432744565,5652.72802734375,424650,0.0,0.0,-0.24057926417226605
2016-08-10,5652.728097098215,5677.30517578125,5615.862479073661,5677.30517578125,593921,0.0,0.0,-0.23613141689558748
2016-08-11,5685.49755152735,5717.44775390625,5665.83588852495,5717.44775390625,546677,0.0,0.0,-0.22886661735034375
2016-08-12,5751.036336484998,5856.7177734375,5751.036336484998,5856.7177734375,1927970,0.0,0.0,-0.20366223781582146
2016-08-15,5858.356391649233,5896.860482043236,5838.694728469317,5873.921875,393584,0.0,0.0,-0.2005487270488152
2016-08-16,5833.779125673641,5910.787303993164,5783.805733359908,5876.37939453125,693364,0.0,0.0,-0.20010397766780988
2016-08-17,5876.379728811405,5891.1259765625,5832.960221544291,5891.1259765625,554606,0.0,0.0,-0.19743521628180896
2016-08-18,5891.125676583369,5914.883518972593,5849.344643416111,5888.66796875,388929,0.0,0.0,-0.1978800540294706
2016-08-19,5861.632728490937,5882.1136255157135,5777.251432748859,5832.95947265625,249842,0.0,0.0,-0.20796189420993577
2016-08-22,5791.998023360039,5832.14058391798,5776.432540694715,5783.8056640625,330234,0.0,0.0,-0.21685750039663662
2016-08-23,5776.432847979086,5874.741164779183,5776.432847979086,5858.3564453125,447539,0.0,0.0,-0.2033656793173804
2016-08-24,5857.536949293767,5980.422339838391,5841.152230554483,5972.22998046875,1062765,0.0,0.0,-0.18275742630875721
2016-08-25,5964.037407769098,5974.687474568685,5884.5715247260205,5898.49853515625,415027,0.0,0.0,-0.19610096813879294
2016-08-26,5882.113729134856,5901.775390625,5817.394093396464,5901.775390625,297970,0.0,0.0,-0.19550793950856704
